frontendQuestionId,titleSlug,titleCn
2361,minimum-costs-using-the-train-line,乘坐火车路线的最少费用
2362,generate-the-invoice,生成发票
2363,merge-similar-items,合并相似的物品
2364,count-number-of-bad-pairs,统计坏数对的数目
2365,task-scheduler-ii,任务调度器 II
2366,minimum-replacements-to-sort-the-array,将数组排序的最少替换次数
2367,number-of-arithmetic-triplets,等差三元组的数目
2368,reachable-nodes-with-restrictions,受限条件下可到达节点的数目
2369,check-if-there-is-a-valid-partition-for-the-array,检查数组是否存在有效划分
2370,longest-ideal-subsequence,最长理想子序列
2371,minimize-maximum-value-in-a-grid,最小化网格中的最大值
2372,calculate-the-influence-of-each-salesperson,计算每个销售人员的影响力
2373,largest-local-values-in-a-matrix,矩阵中的局部最大值
2374,node-with-highest-edge-score,边积分最高的节点
2375,construct-smallest-number-from-di-string,根据模式串构造最小数字
2376,count-special-integers,统计特殊整数
2377,sort-the-olympic-table,整理奥运表
2378,choose-edges-to-maximize-score-in-a-tree,选择边来最大化树的得分
2379,minimum-recolors-to-get-k-consecutive-black-blocks,得到 K 个黑块的最少涂色次数
2380,time-needed-to-rearrange-a-binary-string,二进制字符串重新安排顺序需要的时间
2381,shifting-letters-ii,字母移位 II
2382,maximum-segment-sum-after-removals,删除操作后的最大子段和
2383,minimum-hours-of-training-to-win-a-competition,赢得比赛需要的最少训练时长
2384,largest-palindromic-number,最大回文数字
2385,amount-of-time-for-binary-tree-to-be-infected,感染二叉树需要的总时间
2386,find-the-k-sum-of-an-array,找出数组的第 K 大和
2387,median-of-a-row-wise-sorted-matrix,行排序矩阵的中位数
2388,change-null-values-in-a-table-to-the-previous-value,将表中的空值更改为前一个值
2389,longest-subsequence-with-limited-sum,和有限的最长子序列
2390,removing-stars-from-a-string,从字符串中移除星号
2391,minimum-amount-of-time-to-collect-garbage,收集垃圾的最少总时间
2392,build-a-matrix-with-conditions,给定条件下构造矩阵
2393,count-strictly-increasing-subarrays,严格递增的子数组个数
2394,employees-with-deductions,开除员工
2395,find-subarrays-with-equal-sum,和相等的子数组
2396,strictly-palindromic-number,严格回文的数字
2397,maximum-rows-covered-by-columns,被列覆盖的最多行数
2398,maximum-number-of-robots-within-budget,预算内的最多机器人数目
2399,check-distances-between-same-letters,检查相同字母间的距离
2400,number-of-ways-to-reach-a-position-after-exactly-k-steps,恰好移动 k 步到达某一位置的方法数目
2401,longest-nice-subarray,最长优雅子数组
2402,meeting-rooms-iii,会议室 III
2403,minimum-time-to-kill-all-monsters,杀死所有怪物的最短时间
2404,most-frequent-even-element,出现最频繁的偶数元素
2405,optimal-partition-of-string,子字符串的最优划分
2406,divide-intervals-into-minimum-number-of-groups,将区间分为最少组数
2407,longest-increasing-subsequence-ii,最长递增子序列 II
2408,design-sql,设计 SQL
2409,count-days-spent-together,统计共同度过的日子数
2410,maximum-matching-of-players-with-trainers,运动员和训练师的最大匹配数
2411,smallest-subarrays-with-maximum-bitwise-or,按位或最大的最小子数组长度
2412,minimum-money-required-before-transactions,完成所有交易的初始最少钱数
2413,smallest-even-multiple,最小偶倍数
2414,length-of-the-longest-alphabetical-continuous-substring,最长的字母序连续子字符串的长度
2415,reverse-odd-levels-of-binary-tree,反转二叉树的奇数层
2416,sum-of-prefix-scores-of-strings,字符串的前缀分数和
2417,closest-fair-integer,最近的公平整数
2418,sort-the-people,按身高排序
2419,longest-subarray-with-maximum-bitwise-and,按位与最大的最长子数组
2420,find-all-good-indices,找到所有好下标
2421,number-of-good-paths,好路径的数目
2422,merge-operations-to-turn-array-into-a-palindrome,使用合并操作将数组转换为回文序列
2423,remove-letter-to-equalize-frequency,删除字符使频率相同
2424,longest-uploaded-prefix,最长上传前缀
2425,bitwise-xor-of-all-pairings,所有数对的异或和
2426,number-of-pairs-satisfying-inequality,满足不等式的数对数目
2427,number-of-common-factors,公因子的数目
2428,maximum-sum-of-an-hourglass,沙漏的最大总和
2429,minimize-xor,最小异或
2430,maximum-deletions-on-a-string,对字母串可执行的最大删除数
2431,maximize-total-tastiness-of-purchased-fruits,最大限度地提高购买水果的口味
2432,the-employee-that-worked-on-the-longest-task,处理用时最长的那个任务的员工
2433,find-the-original-array-of-prefix-xor,找出前缀异或的原始数组
2434,using-a-robot-to-print-the-lexicographically-smallest-string,使用机器人打印字典序最小的字符串
2435,paths-in-matrix-whose-sum-is-divisible-by-k,矩阵中和能被 K 整除的路径
2436,minimum-split-into-subarrays-with-gcd-greater-than-one,使子数组最大公约数大于一的最小分割数
2437,number-of-valid-clock-times,有效时间的数目
2438,range-product-queries-of-powers,二的幂数组中查询范围内的乘积
2439,minimize-maximum-of-array,最小化数组中的最大值
2440,create-components-with-same-value,创建价值相同的连通块
2441,largest-positive-integer-that-exists-with-its-negative,与对应负数同时存在的最大正整数
2442,count-number-of-distinct-integers-after-reverse-operations,反转之后不同整数的数目
2443,sum-of-number-and-its-reverse,反转之后的数字和
2444,count-subarrays-with-fixed-bounds,统计定界子数组的数目
2445,number-of-nodes-with-value-one,值为 1 的节点数
2446,determine-if-two-events-have-conflict,判断两个事件是否存在冲突
2447,number-of-subarrays-with-gcd-equal-to-k,最大公因数等于 K 的子数组数目
2448,minimum-cost-to-make-array-equal,使数组相等的最小开销
2449,minimum-number-of-operations-to-make-arrays-similar,使数组相似的最少操作次数
2450,number-of-distinct-binary-strings-after-applying-operations,应用操作后不同二进制字符串的数量
2451,odd-string-difference,差值数组不同的字符串
2452,words-within-two-edits-of-dictionary,距离字典两次编辑以内的单词
2453,destroy-sequential-targets,摧毁一系列目标
2454,next-greater-element-iv,下一个更大元素 IV
2455,average-value-of-even-numbers-that-are-divisible-by-three,可被三整除的偶数的平均值
2456,most-popular-video-creator,最流行的视频创作者
2457,minimum-addition-to-make-integer-beautiful,美丽整数的最小增量
2458,height-of-binary-tree-after-subtree-removal-queries,移除子树后的二叉树高度
2459,sort-array-by-moving-items-to-empty-space,通过移动项目到空白区域来排序数组
2460,apply-operations-to-an-array,对数组执行操作
2461,maximum-sum-of-distinct-subarrays-with-length-k,长度为 K 子数组中的最大和
2462,total-cost-to-hire-k-workers,雇佣 K 位工人的总代价
2463,minimum-total-distance-traveled,最小移动总距离
2464,minimum-subarrays-in-a-valid-split,有效分割中的最少子数组数目
2465,number-of-distinct-averages,不同的平均值数目
2466,count-ways-to-build-good-strings,统计构造好字符串的方案数
2467,most-profitable-path-in-a-tree,树上最大得分和路径
2468,split-message-based-on-limit,根据限制分割消息
2469,convert-the-temperature,温度转换
2470,number-of-subarrays-with-lcm-equal-to-k,最小公倍数等于 K 的子数组数目
2471,minimum-number-of-operations-to-sort-a-binary-tree-by-level,逐层排序二叉树所需的最少操作数目
2472,maximum-number-of-non-overlapping-palindrome-substrings,不重叠回文子字符串的最大数目
2473,minimum-cost-to-buy-apples,购买苹果的最低成本
2474,customers-with-strictly-increasing-purchases,购买量严格增加的客户
2475,number-of-unequal-triplets-in-array,数组中不等三元组的数目
2476,closest-nodes-queries-in-a-binary-search-tree,二叉搜索树最近节点查询
2477,minimum-fuel-cost-to-report-to-the-capital,到达首都的最少油耗
2478,number-of-beautiful-partitions,完美分割的方案数
2479,maximum-xor-of-two-non-overlapping-subtrees,两个不重叠子树的最大异或值
2480,form-a-chemical-bond,形成化学键
2481,minimum-cuts-to-divide-a-circle,分割圆的最少切割次数
2482,difference-between-ones-and-zeros-in-row-and-column,行和列中一和零的差值
2483,minimum-penalty-for-a-shop,商店的最少代价
2484,count-palindromic-subsequences,统计回文子序列数目
2485,find-the-pivot-integer,找出中枢整数
2486,append-characters-to-string-to-make-subsequence,追加字符以获得子序列
2487,remove-nodes-from-linked-list,从链表中移除节点
2488,count-subarrays-with-median-k,统计中位数为 K 的子数组
2489,number-of-substrings-with-fixed-ratio,固定比率的子字符串数
2490,circular-sentence,回环句
2491,divide-players-into-teams-of-equal-skill,划分技能点相等的团队
2492,minimum-score-of-a-path-between-two-cities,两个城市间路径的最小分数
2493,divide-nodes-into-the-maximum-number-of-groups,将节点分成尽可能多的组
2494,merge-overlapping-events-in-the-same-hall,合并在同一个大厅重叠的活动
2495,number-of-subarrays-having-even-product,乘积为偶数的子数组数
2496,maximum-value-of-a-string-in-an-array,数组中字符串的最大值
2497,maximum-star-sum-of-a-graph,图中最大星和
2498,frog-jump-ii,青蛙过河 II
2499,minimum-total-cost-to-make-arrays-unequal,让数组不相等的最小总代价
2500,delete-greatest-value-in-each-row,删除每行中的最大值
2501,longest-square-streak-in-an-array,数组中最长的方波
2502,design-memory-allocator,设计内存分配器
2503,maximum-number-of-points-from-grid-queries,矩阵查询可获得的最大分数
2504,concatenate-the-name-and-the-profession,把名字和职业联系起来
2505,bitwise-or-of-all-subsequence-sums,所有子序列和的按位或
2506,count-pairs-of-similar-strings,统计相似字符串对的数目
2507,smallest-value-after-replacing-with-sum-of-prime-factors,使用质因数之和替换后可以取到的最小值
2508,add-edges-to-make-degrees-of-all-nodes-even,添加边使所有节点度数都为偶数
2509,cycle-length-queries-in-a-tree,查询树中环的长度
2510,check-if-there-is-a-path-with-equal-number-of-0s-and-1s,检查是否有路径经过相同数量的 0 和 1
2511,maximum-enemy-forts-that-can-be-captured,最多可以摧毁的敌人城堡数目
2512,reward-top-k-students,奖励最顶尖的 K 名学生
2513,minimize-the-maximum-of-two-arrays,最小化两个数组中的最大值
2514,count-anagrams,统计同位异构字符串数目
2515,shortest-distance-to-target-string-in-a-circular-array,到目标字符串的最短距离
2516,take-k-of-each-character-from-left-and-right,每种字符至少取 K 个
2517,maximum-tastiness-of-candy-basket,礼盒的最大甜蜜度
2518,number-of-great-partitions,好分区的数目
2519,count-the-number-of-k-big-indices,统计 K-Big 索引的数量
2520,count-the-digits-that-divide-a-number,统计能整除数字的位数
2521,distinct-prime-factors-of-product-of-array,数组乘积中的不同质因数数目
2522,partition-string-into-substrings-with-values-at-most-k,将字符串分割成值不超过 K 的子字符串
2523,closest-prime-numbers-in-range,范围内最接近的两个质数
2524,maximum-frequency-score-of-a-subarray,子数组的最大频率分数
2525,categorize-box-according-to-criteria,根据规则将箱子分类
2526,find-consecutive-integers-from-a-data-stream,找到数据流中的连续整数
2527,find-xor-beauty-of-array,查询数组异或美丽值
2528,maximize-the-minimum-powered-city,最大化城市的最小电量
2529,maximum-count-of-positive-integer-and-negative-integer,正整数和负整数的最大计数
2530,maximal-score-after-applying-k-operations,执行 K 次操作后的最大分数
2531,make-number-of-distinct-characters-equal,使字符串中不同字符的数目相等
2532,time-to-cross-a-bridge,过桥的时间
2533,number-of-good-binary-strings,好二进制字符串的数量
2534,time-taken-to-cross-the-door,通过门的时间
2535,difference-between-element-sum-and-digit-sum-of-an-array,数组元素和与数字和的绝对差
